Invoice No,Invoice Dt,Sales Order No,Pick Ticket,Sold To Party,Sold To Party Desc,Cust Po,PO Date,NDC No.,NDC Desc,Category,Source,Batch,Exp Date,Qty,Size/dimensions,Pill Count,Price,Freight,Invoice Amt,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic.,State Lic Exp Dt,Ship To Code,Customer Name,STREET,City,State,Zip,Shipping Method,Trecking No.,Rxtpl Delivery No.,Rxtpl Invoice  No.
0006040971,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028649,0020129327,0001020909,MCKESSON FINANCIAL CENTER,8160805484,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W002,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPMCK001,RM0513401,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),34926,Tue Sep 30 2025 05:30:00 GMT+0530 (India Standard Time),0001020925,MCKESSON DC# 8160,10 HUDSON CROSSING DR,MONTGOMERY,NY,12549-0000,,,,
0006040972,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027816,0020129221,0001018223,CARDINAL HEALTH INC,C5295452JCK,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),168,100'S,0,30,0,5040,0,5040,03/2023,LPCAH001,RC0221236,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),15600/16.5,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305263435,,
0006040973,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028713,0020129286,0001018224,CARDINAL HEALTH PR,ANB6,Mon Mar 13 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPCPR001,RB0374683,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,00965,,1ZA02E120305264765 1ZA02E120305264765,,
0006040973,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028713,0020129286,0001018224,CARDINAL HEALTH PR,ANB6,Mon Mar 13 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W002,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),72,100'S,0,30,0,2160,0,2160,03/2023,LPCPR001,RB0374683,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,00965,,,,
0006040974,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028412,0020129338,0001020909,MCKESSON FINANCIAL CENTER,8145893941,Tue Mar 14 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPMCK001,RM0490590,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),7987,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001020921,MCKESSON DC# 8145,2101 12TH AVE S,CLEAR LAKE,IA,50428,,1ZA02E120305263908,,
0006040975,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027681,0020129262,0001020909,MCKESSON FINANCIAL CENTER,8162628685,Tue Feb 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPMCK001,RM0605848,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),5306006801,Sat Jul 22 2023 05:30:00 GMT+0530 (India Standard Time),0001060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,1ZA02E120305267673,,
0006040976,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028534,0020129349,0001018223,CARDINAL HEALTH INC,C5329798STC,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPCAH001,RW0283452,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),2002005190,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018248,CARDINAL HEALTH-DC STL# 18,2840 ELM POINT INDUSTRIAL DRIVE,ST. CHARLES,MO,63301,,1ZA02E120305264229,,
0006040977,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028346,0020129314,0001029527,H-E-B GROCERY COMPANY, LP,55X464286,Wed Mar 01 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W002,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),192,100'S,0,3.48,0,668.16,0,668.16,03/2023,LPHEB001,RH0277067,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),42163,Tue Sep 03 2024 05:30:00 GMT+0530 (India Standard Time),0001029528,HEBGROCERYCOMPANYLP,6520 FRATT ROAD,SAN ANTONIO,TX,78218,,1ZA02E120305263444,,
0006040978,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028625,0020129320,0001020645,Meijer Inc,214588257,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-201-12,AMITRIPTYLINE HCL TABLETS USP 10MG-1000s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z03W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),48,1000'S,0,13.26,0,636.48,0,636.48,03/2023,LPMEI001,,,,,0001020646,Meijer Distribution Inc # 90,2721 Walker NW,Grand Rapids,MI,49544,,1ZA02E120305263720,,
0006040979,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027508,0020129231,0001024684,SMITH DRUG COMPANY,1208487,Wed Feb 15 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),96,100'S,0,3.6,0,345.6,0,345.6,03/2023,LPSDC002,PS0001723,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001024686,SMITH DRUG COMPANY,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,,1ZA02E120305267619,,
0006040980,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028529,0020129345,0001018223,CARDINAL HEALTH INC,C5331298PAR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W002,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPCAH001,RC0501014,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),0000004582,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),0001020589,CARDINALHEALTHDC110,5960 E. SHELBY DRIVE; STE# 100,MEMPHIS,TN,38141,,1ZA02E120305264523 1ZA02E120305264523,,
0006040980,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028529,0020129345,0001018223,CARDINAL HEALTH INC,C5331298PAR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-201-12,AMITRIPTYLINE HCL TABLETS USP 10MG-1000s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z03W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),48,1000'S,0,65,0,3120,0,3120,03/2023,LPCAH001,RC0501014,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),0000004582,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),0001020589,CARDINALHEALTHDC110,5960 E. SHELBY DRIVE; STE# 100,MEMPHIS,TN,38141,,,,
0006040981,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028413,0020129339,0001020909,MCKESSON FINANCIAL CENTER,8147940811,Tue Mar 14 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPMCK001,PF0000012,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),WLS 3076,Sun Oct 01 2023 05:30:00 GMT+0530 (India Standard Time),0001020922,MCKESSON DC# 8147,9501 S. NORWALK BLVD.,SANTA FE SPRINGS,CA,90670-2929,,1ZA02E120305264185,,
0006040982,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028641,0020129328,0001057760,CVS CAREMARK,0820534078,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-201-12,AMITRIPTYLINE HCL TABLETS USP 10MG-1000s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z03W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),48,1000'S,0,10.8,0,518.4,0,518.4,03/2023,LPCVS002,BC9180061,Sun Aug 31 2025 05:30:00 GMT+0530 (India Standard Time),PP481166,Thu Aug 31 2023 05:30:00 GMT+0530 (India Standard Time),0001057762,CAREMARKWILKESBARRE,1 GREAT VALLEY BLVD,WILKES-BARRE,PA,18706,,1ZA02E120305263828,,
0006040983,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028369,0020129319,0001020909,MCKESSON FINANCIAL CENTER,8162629847,Tue Mar 14 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPMCK001,RM0605848,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),5306006801,Sat Jul 22 2023 05:30:00 GMT+0530 (India Standard Time),0001060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,1ZA02E120305263935,,
0006040984,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028447,0020129344,0001018504,Amerisource Bergen Corp,004264405,Wed Mar 15 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPABC001,RA0290724,Mon Jul 31 2023 05:30:00 GMT+0530 (India Standard Time),WD372,Thu Nov 30 2023 05:30:00 GMT+0530 (India Standard Time),0001018506,AMERISOURCE BERGEN -DC DIV 004,101 NORFOLK STREET,MANSFIELD,MA,02048,,1ZA02E120305263944,,
0006040985,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028404,0020129335,0001020909,MCKESSON FINANCIAL CENTER,8120618146,Tue Mar 14 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,18.5,0,444,0,444,03/2023,LPMCK001,RM0424363,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001020913,MCKESSON DC# 8120,10504 MCKESSON DRIVE,RUTHER GLEN,VA,22546,,1ZA02E120305263962,,
0006040986,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028643,0020129331,0001057760,CVS CAREMARK,0220595232,Tue Mar 21 2023 05:30:00 GMT+0530 (India Standard Time),70756-201-12,AMITRIPTYLINE HCL TABLETS USP 10MG-1000s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z03W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),48,1000'S,0,10.8,0,518.4,0,518.4,03/2023,LPCVS002,FC3186815,Sat Aug 31 2024 05:30:00 GMT+0530 (India Standard Time),054.017884,Sun Mar 31 2024 05:30:00 GMT+0530 (India Standard Time),0001057761,CVSCAREMARKCHICAGO,1780 WALL STREET,MOUNT PROSPECT,IL,60056,,1ZA02E120305263846,,
0006040987,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027246,0020129184,0001018223,CARDINAL HEALTH INC,C5263026AUR,Tue Feb 07 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),120,100'S,0,30,0,3600,0,3600,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305262436,,
0006040988,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028058,0020129240,0001018223,CARDINAL HEALTH INC,C5307468GBO,Mon Mar 06 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),168,100'S,0,30,0,5040,0,5040,03/2023,LPCAH001,RW0243903,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),51,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,1ZA02E120305263257,,
0006040989,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028062,0020129235,0001018223,CARDINAL HEALTH INC,C5307494NJB,Mon Mar 06 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),120,100'S,0,30,0,3600,0,3600,03/2023,LPCAH001,RW0269654,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),5002857,Wed Jan 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018229,CARDINAL HEALTH-DC SWD# 43,1120 COMMERCE BLVD.,SWEDESBORO,NJ,08085,,1ZA02E120305263373,,
0006040990,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028287,0020129275,0001018223,CARDINAL HEALTH INC,C5317741STC,Mon Mar 13 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPCAH001,RW0283452,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),2002005190,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018248,CARDINAL HEALTH-DC STL# 18,2840 ELM POINT INDUSTRIAL DRIVE,ST. CHARLES,MO,63301,,1ZA02E120305262954,,
0006040991,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028170,0020129201,0001020909,MCKESSON FINANCIAL CENTER,8113765881,Tue Mar 07 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPMCK001,PM0003094,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),303234,Fri Jan 31 2025 05:30:00 GMT+0530 (India Standard Time),0001020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,1ZA02E120305267708,,
0006040992,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027824,0020129236,0001018223,CARDINAL HEALTH INC,C5295450KNX,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),168,100'S,0,30,0,5040,0,5040,03/2023,LPCAH001,RC0238104,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001018240,CARDINAL HEALTH-DC KNX# 9,2512 WESTCOTT BLVD,KNOXVILLE,TN,37931,,1ZA02E120305263328,,
0006040993,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027248,0020129186,0001018223,CARDINAL HEALTH INC,C5263021WHG,Tue Feb 07 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),120,100'S,0,30,0,3600,0,3600,03/2023,LPCAH001,RO0153609,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),WD0552012,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),0001018234,CARDINAL HEALTH-DC WHG# 8,71 MIL-ACRES DRIVE,WHEELING,WV,26003,,1ZA02E120305267628,,
0006040994,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027490,0020129226,0001018504,Amerisource Bergen Corp,037373091,Wed Feb 15 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPABC001,RA0289276,Mon Jul 31 2023 05:30:00 GMT+0530 (India Standard Time),0064977,Thu Oct 03 2024 05:30:00 GMT+0530 (India Standard Time),0001018524,AMERISOURCE BERGEN -DC DIV 37,12727 WEST AIRPORT BLVD.,SUGAR LAND,TX,77478,,1ZA02E120305262721,,
0006040995,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027459,0020129202,0001018504,Amerisource Bergen Corp,029365420,Wed Feb 15 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPABC001,RA0522056,Mon Jul 31 2023 05:30:00 GMT+0530 (India Standard Time),035298,Sun Apr 30 2023 05:30:00 GMT+0530 (India Standard Time),0001018522,AMERISOURCE BERGEN -DC DIV 29,108 RT 17K SUITE 1,NEWBURGH,NY,12550,,1ZA02E120305262785,,
0006040996,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028295,0020129276,0001018223,CARDINAL HEALTH INC,C5319190PAR,Mon Mar 13 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),48,100'S,0,30,0,1440,0,1440,03/2023,LPCAH001,RC0501014,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),0000004582,Sun Jun 30 2024 05:30:00 GMT+0530 (India Standard Time),0001020589,CARDINALHEALTHDC110,5960 E. SHELBY DRIVE; STE# 100,MEMPHIS,TN,38141,,1ZA02E120305262883,,
0006040997,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027833,0020129257,0001018223,CARDINAL HEALTH INC,C5295463SAL,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),120,100'S,0,30,0,3600,0,3600,03/2023,LPCAH001,RW0191419,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),8306036-1710,Sat Sep 30 2023 05:30:00 GMT+0530 (India Standard Time),0001018242,CARDINAL HEALTH-DC SLC# 35,955 WEST 3100 SOUTH,SALT LAKE CITY,UT,84119,,1ZA02E120305262383,,
0006040998,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027703,0020129265,0001018504,Amerisource Bergen Corp,049169086,Wed Feb 22 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPABC001,RA0290736,Mon Jul 31 2023 05:30:00 GMT+0530 (India Standard Time),5306001036,Wed Mar 13 2024 05:30:00 GMT+0530 (India Standard Time),0001018528,AMERISOURCE BERGEN -DC DIV 49,1 INDUSTRIAL PARK DRIVE,WILLIAMSTON,MI,48895,,1ZA02E120305267655,,
0006040999,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028147,0020129204,0001020909,MCKESSON FINANCIAL CENTER,8183861158,Tue Mar 07 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPMCK001,PM0037374,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),900115,Tue Oct 31 2023 05:30:00 GMT+0530 (India Standard Time),0001020933,MCKESSON DC# 8183,1 COMMERCE DR,O'FALLON,MO,63366-4413,,1ZA02E120305262810,,
0006041000,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027829,0020129269,0001018223,CARDINAL HEALTH INC,C5295460DEN,Mon Feb 27 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPCAH001,RW0263549,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),WHI.0006012,Thu Oct 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018236,CARDINAL HEALTH-DC DEN# 29,4875 FLORENCE STREET,DENVER,CO,80238,,1ZA02E120305262801,,
0006041001,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028240,0020129272,0001056567,KPH HEALTHCARE SERVICES, INC,128707,Wed Mar 08 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,3.48,0,83.52,0,83.52,03/2023,LPKPH001,PB0020052,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),,,0001056568,KPH HEALTHCARE SERVICES INC,520 EAST MAIN STREET,GOUVERNEUR,NY,13642,,1ZA02E120305262927,,
0006041002,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001027464,0020129208,0001018504,Amerisource Bergen Corp,027382733,Wed Feb 15 2023 05:30:00 GMT+0530 (India Standard Time),70756-205-11,AMITRIPTYLINE HCL TABLETS USP 100MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y73W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,100'S,0,30,0,720,0,720,03/2023,LPABC001,RA0504743,Mon Jul 31 2023 05:30:00 GMT+0530 (India Standard Time),15270/16.15,Sun Dec 31 2023 05:30:00 GMT+0530 (India Standard Time),0001018520,AMERISOURCE BERGEN -DC DIV 27,12577 STATELINE ROAD,OLIVE BRANCH,MS,38654,,1ZA02E120305264425,,
0006041003,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020129305,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-201-12,AMITRIPTYLINE HCL TABLETS USP 10MG-1000s,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z03W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),24,1000'S,0,65,0,1560,0,1560,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,,,
0006041003,Mon Mar 27 2023 05:30:00 GMT+0530 (India Standard Time),0001028609,0020129305,0001018223,CARDINAL HEALTH INC,C5331885AUR,Mon Mar 20 2023 05:30:00 GMT+0530 (India Standard Time),70756-203-11,AMITRIPTYLINE HCL TABLETS USP 50MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1A3W001,Sat Jan 31 2026 05:30:00 GMT+0530 (India Standard Time),120,100'S,0,18.5,0,2220,0,2220,03/2023,LPCAH001,RW0231908,Wed May 31 2023 05:30:00 GMT+0530 (India Standard Time),4.000977,Tue Dec 31 2024 05:30:00 GMT+0530 (India Standard Time),0001018238,CARDINAL HEALTH-DC AUR# 15,2353 PROSPECT DRIVE,AURORA,IL,60502-9418,,1ZA02E120305262267 1ZA02E120305262267,,
